Dennis_Cagara	wikicat_Brøndby_IF_players
Terence_Tao	wikicat_MacArthur_Fellows
Keith_Rowland	wikicat_Welling_United_F.C._players
Towson_University	wikicat_Universities_and_colleges_in_Baltimore_County,_Maryland
Reykjavík	wikicat_Populated_places_established_in_1786
Didier_Ovono	wikicat_Expatriate_footballers_in_France
Michael_Proctor	wikicat_Sunderland_A.F.C._players
Lucas_Severino	wikicat_Brazilian_footballers
Malibu,_California	wikicat_Beaches_of_Southern_California
Anthony_Eden	wordnet_person_100007846
Marcelo_José_da_Silva	wikicat_Clube_Náutico_Capibaribe_players
Dan_Castellaneta	wikicat_American_film_directors
U.S._Alessandria_Calcio_1912	wikicat_Lega_Pro_Prima_Divisione_clubs
Alfonso_Dulanto	wikicat_Living_people
Alicia_Keys	wikicat_Singers_with_a_three-octave_vocal_range
Lorain_County,_Ohio	wikicat_Ohio_counties
Alexandro_Alves_do_Nascimento	wikicat_Associação_Portuguesa_de_Desportos_players
Takashi_Hirano	wikicat_Nagoya_Grampus_players
Quezon_City	wordnet_administrative_district_108491826
Grégory_Béranger	wikicat_Expatriate_footballers_in_Spain
Indian_Rebellion_of_1857	wordnet_conflict_100958896
Meryl_Streep	wikicat_American_voice_actors
Mel_Ferrer	wikicat_American_actors
Leon_Trotsky	wikicat_Unpersons_in_the_Eastern_Bloc
Stafford	wikicat_Post_towns_in_the_ST_postcode_area
Wilfred_Jackson	wikicat_American_animators
Ali_Gibb	wikicat_Norwich_City_F.C._players
Brighton_(England)	wikicat_Cities_in_South_East_England
Dumitru_Mitu	wikicat_FC_CFR_Cluj_players
Steven_Pinker	wikicat_American_libertarians
Miodrag_Anđelković	wikicat_Living_people
Yakir_Aharonov	wikicat_People_from_Haifa
Pakistan_Muslim_League_(N)	wordnet_party_108256968
FC_Terek_Grozny	wikicat_Football_clubs_in_Russia
Roger_Ebert	wikicat_People_from_Urbana,_Illinois
Martins_Ekwueme	wikicat_SK_Sigma_Olomouc_players
Doris_Lessing	wordnet_writer_110794014
Max_Planck_Medal	wikicat_Academic_awards
Mark_Kerr_(footballer)	wikicat_People_from_Coatbridge
Greg_Newton	wikicat_Basketball_people_from_Ontario
Marko_Pantelić	wikicat_Expatriate_footballers_in_France
Fred_Williamson	wikicat_Kansas_City_Chiefs_(AFL)_players
Zagreb_County	wikicat_Counties_of_Croatia
Gwyneth_Paltrow	wikicat_American_film_directors
Ricardo_Gomes	wikicat_S.L._Benfica_footballers
Ben_Elton	wikicat_English_male_comedians
Barry_Manilow	wikicat_American_screenwriters
University_of_Strasbourg	wikicat_Defunct_universities_and_colleges_in_Germany
Daniel_Handler	wikicat_Jewish_humanists
Kielce	wikicat_Cities_and_towns_in_Świętokrzyskie_Voivodeship
José_Emilio_Amavisca	wikicat_Association_football_wingers
Kampala	wikicat_Populated_places_in_Uganda
Bengt_Sæternes	wikicat_Vålerenga_Fotball_players
Novara_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs
Urmuz	wikicat_People_from_Curtea_de_Argeș
Tristan_Tzara	wikicat_Romanian_humorists
War_of_the_Spanish_Succession	wikicat_18th-century_conflicts
David_Cox_(statistician)	wikicat_Living_people
Bogotá	wikicat_Capitals_of_Colombian_departments
Aquileia	wikicat_World_Heritage_Sites_in_Italy
Roger_Penrose	wikicat_Academics_of_King's_College_London
Martin_Luther	wikicat_Anglican_saints
Calum_Davenport	wikicat_People_acquitted_of_assault
Slobodan_Komljenović	wikicat_SV_Wacker_Burghausen_players
Paddy_Moore	wikicat_Irish_Free_State_association_footballers
Order_of_the_Crown_of_Italy	wikicat_Military_awards_and_decorations
CA_Osasuna	wikicat_Association_football_clubs_established_in_1920
South_West_Delhi	wikicat_Districts_of_India
Marc_Nygaard	wikicat_Randers_FC_players
Paulius_Paknys	wikicat_Living_people
Ransford_Osei	wikicat_Expatriate_footballers_in_the_Netherlands
K.S.C._Lokeren_Oost-Vlaanderen	wordnet_club_108227214
Deportivo_Alavés	wikicat_Football_clubs_in_the_Basque_Country
Ethiopia	wikicat_Countries_in_Africa
Thomas_Gill_(footballer)	wikicat_Norwegian_expatriate_footballers
Atlético_Madrid	wikicat_Football_clubs_in_Madrid
Donald_Knuth	wikicat_Case_Western_Reserve_University_alumni
Michael_Umaña	wikicat_2014_FIFA_World_Cup_players
Erasmus_Prize	wikicat_Humanities_awards
John_von_Neumann	wikicat_Jewish_scientists
Zamość	wikicat_World_Heritage_Sites_in_Poland
Lacey,_Washington	wordnet_administrative_district_108491826
Albert_Hackett	wikicat_American_dramatists_and_playwrights
Ashton_United_F.C.	wikicat_Association_football_clubs_established_in_1878
Paul_Reiser	wikicat_American_stage_actors
Roberto_Cabañas	wikicat_New_York_Cosmos_players
Thailand	wikicat_Member_states_of_the_United_Nations
Young_Artist_Award	wikicat_Music_awards
Reno,_Nevada	wikicat_Populated_places_established_in_1850
Austrian_Empire	wikicat_Empires
Harry_McShane_(footballer)	wikicat_Chorley_F.C._players
Richard_Courant	wikicat_People_from_New_Rochelle,_New_York
John_Ritter	wordnet_person_100007846
Romy_Schneider	wikicat_20th-century_German_actresses
Vannevar_Bush	wikicat_Raytheon_people
Ravensburg	wordnet_location_100027167
Vasile_Miriuță	wikicat_Bundesliga_players
Justus_von_Liebig	wordnet_scientist_110560637
Fred_Astaire	wikicat_Traditional_pop_music_singers
Carrie_Fisher	wikicat_Jewish_American_actresses
Resende_Futebol_Clube	wordnet_club_108227214
C.A._Independiente	wordnet_club_108227214
Brendon_Small	wikicat_Heavy_metal_bass_guitarists
Andriy_Sokolenko	wikicat_Ukrainian_footballers
Alagoas	wordnet_administrative_district_108491826
French_language	wikicat_Languages_of_Mauritania
Angola	wikicat_Portuguese-speaking_countries_and_territories
Henry_Fonda	wikicat_20th-century_American_male_actors
P._F._Strawson	wikicat_Semanticists
Joel_Chandler_Harris	wikicat_People_from_Atlanta,_Georgia
Heart_of_Midlothian_F.C.	wikicat_Scottish_Football_League_teams
Sabin_Ilie	wikicat_Debreceni_VSC_players
Garra_Dembélé	wikicat_Association_football_forwards
Ziegfeld_Follies_(film)	wikicat_American_musical_films
Nenad_Stojaković	wikicat_FK_Smederevo_players
Gabon	wordnet_country_108544813
Divine_(performer)	wikicat_American_people_of_Serbian_descent
Serge_Gainsbourg	wikicat_Harmonica_players
Carole_King	wikicat_American_pianists
Glyn_Hodges	wikicat_Derby_County_F.C._players
Erasmus_Prize	wikicat_Awards_for_contributions_to_society_and_culture
Barry_Manilow	wikicat_Jingle_writers
Newcastle_United_F.C.	wikicat_Former_Football_League_clubs
Salvatore_Fresi	wikicat_Association_football_defenders
Cagliari_Calcio	wikicat_Association_football_clubs_established_in_1920
Beşiktaş_men's_basketball_team	wikicat_Basketball_clubs_established_in_1933
Star_Wars	wikicat_Fantasy_films_by_series
Jersey	wikicat_Islands_of_the_English_Channel
Steven_Pinker	wikicat_American_psychologists
Spirits_of_the_Dead	wikicat_Films_based_on_short_fiction
Sonic_Youth	wikicat_American_experimental_rock_groups
Dragan_Milovanović	wikicat_Serbian_footballers
Rain_(entertainer)	wikicat_South_Korean_dancers
Adolf_Hitler	wikicat_Flag_designers
Ahmed_Hassan	wikicat_1999_FIFA_Confederations_Cup_players
Antonín_Kinský	wikicat_1._FK_Příbram_players
Gulf_War	wikicat_Wars_involving_Morocco
Kazakhstan	wikicat_Landlocked_countries
Iggy_Pop	wikicat_American_male_singers
Blackburn_Rovers_F.C.	wikicat_Football_clubs_in_England
Manolo_Pestrin	wikicat_A.C._Cesena_players
Rod_Serling	wikicat_American_horror_writers
Evansville,_Indiana	wikicat_Populated_places_established_in_1812
Cuca_(footballer)	wikicat_La_Liga_footballers
Joe_Benjamin_(footballer)	wikicat_The_Football_League_players
August_Wilson	wikicat_African-American_writers
Mark_Twain	wikicat_20th-century_novelists
Leonard_Nimoy	wikicat_Jewish_actors
Nelson_Acosta	wikicat_1997_Copa_América_managers
Al_Ain	wordnet_site_108651247
New_York_Field_Club	wikicat_New_York_men's_soccer_teams
Jamie_Lee_Curtis	wikicat_21st-century_American_actresses
David_Stockdale	wikicat_Premier_League_players
Michèle_Alliot-Marie	wikicat_Women_mayors_of_places_in_France
Washington,_D.C.	wikicat_Planned_cities_in_the_United_States
Nico_Claesen	wikicat_The_Football_League_players
Peter_David	wikicat_Writers
Chien-Shiung_Wu	wikicat_Women
Karim_Soltani	wikicat_Ligue_1_players
San_Martín_de_Mendoza	wordnet_club_108227214
Vatican_City	wikicat_Italian-speaking_countries_and_territories
Hart_Crane	wikicat_American_people
Pascal_Feindouno	wikicat_Expatriate_footballers_in_France
Marcin_Burkhardt	wikicat_FK_Simurq_Zaqatala_players
Hundred_Days	wikicat_19th-century_conflicts
Delta,_British_Columbia	wikicat_Populated_places_in_Greater_Vancouver
Jeff_Bourne	wikicat_English_expatriate_footballers
Dorchester,_Boston	wikicat_Streetcar_suburbs
Felix_Klein	wikicat_People_from_the_Rhine_Province
Shinji_Hosoe	wikicat_Japanese_composers
Joanna_Cassidy	wikicat_Actresses_from_New_Jersey
Tori_Amos	wikicat_American_musicians
Dorge_Kouemaha	wikicat_Adana_Demirspor_footballers
Gerald_Ford	wikicat_People_from_Grand_Rapids,_Michigan
Boston_Bulldogs_(soccer)	wikicat_Massachusetts_soccer_clubs
FC_Bayern_Munich_II	wikicat_Bavarian_reserve_football_teams
Tajikistan	wikicat_Member_states_of_the_Commonwealth_of_Independent_States
Cássio_Oliveira	wikicat_Living_people
Michał_Kalecki	wikicat_Polish_people
Roberto_Jiménez	wikicat_Peru_international_footballers
Thessaloniki	wikicat_Municipalities_of_Central_Macedonia
Martin_County,_Minnesota	wikicat_Minnesota_counties
Rodney_Rowe	wikicat_Huddersfield_Town_F.C._players
Kashiwa_Reysol	wikicat_Japan_Football_League_(1992–98)_clubs
A.S.D._Igea_Virtus_Barcellona	wikicat_Lega_Pro_Seconda_Divisione_clubs
Sport_Club_Corinthians_Alagoano	wikicat_Association_football_clubs_established_in_1991
Alain_Resnais	wikicat_French_film_directors
John_Carradine	wikicat_Male_Western_(genre)_film_actors
Mid-Western_Development_Region,_Nepal	wikicat_Regions_of_Nepal
Donald_Davidson_(philosopher)	wikicat_Guggenheim_Fellows
Caleb_Folan	wikicat_Major_League_Soccer_players
Gaetano_Giallanza	wikicat_Swiss_footballers
SC_Freiburg	wikicat_Association_football_clubs_established_in_1904
Walter_Nahún_López	wikicat_Coban_Imperial_players
Philip_II_of_Spain	wikicat_English_monarchs
Pour_le_Mérite	wikicat_Awards_established_in_1740
Federico_Giunti	wikicat_Parma_F.C._players
HC_Dukla_Jihlava	wikicat_Sports_clubs_established_in_1956
Dominique_de_Villepin	wikicat_Politicians_of_the_French_Fifth_Republic
Chris_Todd	wikicat_Football_Conference_players
Pułtusk	wordnet_administrative_district_108491826
Nepal	wikicat_Member_states_of_the_United_Nations
Carl_Cort	wikicat_English_people_of_Guyanese_descent
François_Mitterrand	wikicat_French_politicians
Belgrade	wikicat_Ports_and_harbours
John_Coltrane	wikicat_Avant-garde_jazz_flautists
Lance_Henriksen	wikicat_20th-century_American_actors
Auguste_Comte	wikicat_19th-century_economists
Kim_Yoo-jin_(footballer)	wikicat_South_Korean_expatriates_in_China
National_Medal_of_Science	wikicat_American_awards
Yeovil_Town_F.C.	wikicat_Football_clubs_in_Somerset
Canada_men's_national_under-20_soccer_team	wikicat_North_American_national_under-20_association_football_teams
Kiki_Musampa	wikicat_Atlético_Madrid_footballers
Bülent_Akın	wikicat_Belgian_footballers
Chișinău	wikicat_Populated_places_established_in_the_1430s
Lorraine_(region)	wordnet_region_108630039
University_of_Vermont	wikicat_Universities_and_colleges_in_Vermont
Paolo_Frangipane	wikicat_Club_Atlético_Tigre_footballers
Logan_Bailly	wikicat_Belgian_Pro_League_players
Santiago_de_Compostela_Airport	wikicat_Airports_in_Galicia
Burt_Bacharach	wikicat_People_from_the_Kansas_City_metropolitan_area
Jordan_Robertson	wikicat_English_prisoners_and_detainees
Florida_International_University	wikicat_Universities_and_colleges_in_Miami-Dade_County,_Florida
Albert_King	wordnet_artist_109812338
Charlie_Chaplin	wikicat_English_stage_actors
João_Paulo_Oliveira	wikicat_Guaratinguetá_Futebol_players
Kütahya_Province	wordnet_administrative_district_108491826
Manhattan_College	wordnet_university_108286569
Sebastián_Grazzini	wikicat_F.S._Sestrese_Calcio_1919_players
Jiří_Mašek	wikicat_MFK_Ružomberok_players
Feyenoord	wikicat_Football_clubs_in_Rotterdam
Derrick_Obasohan	wikicat_Living_people
Mercedes_Lackey	wikicat_Living_people
Cleveland	wikicat_County_seats_in_Ohio
Ronald_Reagan	wikicat_Western_(genre)_film_actors
William_Thomson,_1st_Baron_Kelvin	wikicat_Fellows_of_the_Royal_Society
Nawaz_Sharif	wikicat_Pakistani_democracy_activists
A.F.C._Telford_United	wikicat_Football_clubs_in_Shropshire
Cleburne,_Texas	wikicat_County_seats_in_Texas
Zygmunt_Bauman	wikicat_British_sociologists
Nikolai_Topor-Stanley	wikicat_Australian_people_of_Polish_descent
Härnösand	wikicat_Cities_in_Sweden
Srđan_Urošević	wikicat_FK_Zemun_players
Elliott_Cresson_Medal	wikicat_Medicine_awards
Carl_Robinson	wikicat_Premier_League_players
Muskingum_County,_Ohio	wikicat_Counties_of_Appalachia
Scottsdale_(Arizona)	wikicat_Populated_places_in_the_Sonoran_Desert
Hayao_Miyazaki	wikicat_People_from_Tokyo
Ralph_Bellamy	wikicat_American_male_television_actors
Armen_Shahgeldyan	wikicat_FC_Ararat_Yerevan_players
Brujas_F.C.	wikicat_Association_football_clubs_disestablished_in_2011
Delfino_Pescara_1936	wikicat_Association_football_clubs_established_in_1936
Louie_Soares	wikicat_Reading_F.C._players
Panhellenic_Socialist_Movement	wordnet_party_108256968
Saint_Petersburg_State_University	wikicat_Universities_in_Saint_Petersburg
John_McGlashan_(footballer)	wikicat_Peterborough_United_F.C._players
Willard_Van_Orman_Quine	wikicat_American_philosophy_academics
Juan_Carlos_Lorenzo	wikicat_Expatriate_footballers_in_Spain
Margaret_Sullavan	wikicat_20th-century_American_actresses
Karim_Maroc	wikicat_Ligue_2_players
Claude_Berri	wikicat_French_screenwriters
George_R._R._Martin	wikicat_American_people_of_French_descent
John_Grisham	wikicat_Writers
Jacques_Derrida	wikicat_Political_philosophers
Michèle_Alliot-Marie	wikicat_French_women_in_politics
Isaiah_Berlin	wikicat_Russian_philosophers
Spanish_language	wikicat_Languages_of_Colombia
Paulinho_McLaren	wikicat_Barretos_Esporte_Clube_players
Grays_Athletic_F.C.	wikicat_Football_clubs_in_London
Maria_Bello	wikicat_21st-century_actors
Amauri	wikicat_Living_people
Pakistan	wikicat_Hindustani-speaking_countries_and_territories
Louis_Saha	wikicat_Living_people
Philip_II_of_Spain	wikicat_Grand_Masters_of_the_Order_of_the_Golden_Fleece
Estudiantes_de_Mérida	wikicat_Association_football_clubs_established_in_1971
Nassim_Nicholas_Taleb	wordnet_person_100007846
Travelzoo	wikicat_Internet_companies_of_the_United_States
Dave_Mason	wikicat_Columbia_Records_artists
Dr._Luke	wikicat_Musicians_from_New_York
Mel_Charles	wikicat_Haverfordwest_County_A.F.C._players
Dublin	wikicat_Port_cities
Pelita_Bandung_Raya	wordnet_club_108227214
Boston_College_Law_School	wikicat_Jesuit_universities_and_colleges_in_the_United_States
Eastleigh	wikicat_Villages_in_Hampshire
Sophia_Dorothea_of_Hanover	wikicat_Duchesses_of_Brunswick-Lüneburg
Mark_Randall_(footballer)	wikicat_English_footballers
Amintore_Fanfani	wikicat_Presidents_of_the_United_Nations_General_Assembly
Carlos_Aguiar	wikicat_Uruguayan_footballers
Iwate_Prefecture	wikicat_Prefectures_of_Japan
Worcester_City_F.C.	wikicat_Football_clubs_in_Worcestershire
Barry_Manilow	wikicat_American_music_arrangers
Cornwall,_New_York	wikicat_Towns_in_the_New_York_metropolitan_area
Łukasz_Nawotczyński	wikicat_KS_Cracovia_players
Kuomintang	wikicat_Political_parties_in_China
Mao_Zedong	wikicat_People_of_the_Xinhai_Revolution
CS_Universitatea_Cluj-Napoca	wikicat_Sports_clubs_established_in_1919
Andy_Sinton	wikicat_A.F.C._Telford_United_managers
Tony_Philliskirk	wikicat_Association_football_forwards
Ironi_Ramat_Gan	wikicat_Liga_Leumit_(basketball)_teams
AC_Sparta_Prague	wikicat_Football_clubs_in_the_Czech_Republic
Alex_Calderoni	wikicat_Ravenna_Calcio_players
Newton_Ben_Katanha	wikicat_Expatriate_footballers_in_Cambodia
Danny_Califf	wikicat_2003_CONCACAF_Gold_Cup_players
Eudalio_Arriaga	wikicat_Expatriate_footballers_in_Uruguay
Katherine_Heigl	wikicat_American_film_producers
Tiago_Campagnaro	wikicat_Sport_Club_Corinthians_Paulista_players
Sabin_Ilie	wikicat_Romanian_expatriates_in_China
Loulé_Municipality	wordnet_administrative_district_108491826
Second_Boer_War	wikicat_Wars_involving_the_United_Kingdom
Maya_Angelou	wikicat_American_dramatists_and_playwrights
Netscape	wikicat_Companies_based_in_Mountain_View,_California
Phil_Spector	wikicat_People_convicted_of_murder_by_California
Kylie_Minogue	wikicat_Australian_actresses
Abel_Xavier	wikicat_Eredivisie_players
FC_Groningen	wordnet_club_108227214
Alan_Blayney	wikicat_Stockport_County_F.C._players
Josef_Hickersberger	wikicat_SK_Rapid_Wien_players
University_of_Southern_California	wikicat_Educational_institutions_established_in_1880
Order_of_St._Andrew	wordnet_award_106696483
Oskar_Drobne	wikicat_NK_Varaždin_players
Gwyneth_Paltrow	wikicat_21st-century_women_writers
Gabriel_Cichero	wikicat_RC_Lens_players
Gene_Kelly	wikicat_American_people_of_German_descent
Wiener_AC	wikicat_Basketball_teams_in_Austria
Duchy_of_Warsaw	wikicat_Former_countries_in_Europe
Presidential_Medal_of_Freedom	wikicat_Civil_awards_and_decorations
Port_Angeles,_Washington	wikicat_Cities_in_Clallam_County,_Washington
Michèle_Alliot-Marie	wikicat_Mayors_of_places_in_France
Swindon	wikicat_Post_towns_in_the_SN_postcode_area
Jean-Luc_Godard	wikicat_Swiss_people
Massimo_Margiotta	wikicat_Association_football_forwards
Havana	wordnet_administrative_district_108491826
SRI_International	wikicat_Computer_science_research_organizations
Peter_Jackson	wikicat_Living_people
Cinderella_(1950_film)	wikicat_Films_featuring_anthropomorphic_mice
Kolkata	wikicat_Port_cities_in_India
Brooke_Shields	wikicat_American_soap_opera_actresses
Ragnar_Margeirsson	wikicat_People_from_Keflavík
Ejike_Ugboaja	wikicat_Basketball_players_at_the_2006_Commonwealth_Games
Deportes_Tolima	wikicat_Association_football_clubs_established_in_1954
John_Cleese	wikicat_Commanders_of_the_Order_of_the_British_Empire
AFC_Ajax	wikicat_G-14_clubs
Paddy_Moore	wikicat_Merthyr_Town_F.C._players
Jeff_Baicher	wikicat_Major_League_Soccer_players
Maracaibo	wikicat_Ports_and_harbours_of_Venezuela
Peru	wikicat_States_and_territories_established_in_1821
Hong_Kong	wordnet_administrative_district_108491826
Peter_McParland	wikicat_AEL_FC_managers
University_of_Graz	wikicat_Educational_institutions_established_in_1827
Kashmir_Valley	wikicat_Divided_regions
Bregenz_District	wordnet_district_108552138
Ravensburg	wikicat_States_and_territories_established_in_1276
Ascoli_Calcio_1898	wikicat_Serie_B_clubs
Valkeakoski	wordnet_municipality_108626283
Jeff_Bourne	wikicat_Major_Indoor_Soccer_League_(1978–92)_players
Salvador	wikicat_Populated_coastal_places_in_Bahia
Charles_Boyer	wordnet_person_100007846
Shel_Silverstein	wordnet_writer_110794014
Isidor_Isaac_Rabi	wikicat_Austro-Hungarian_Nobel_laureates
Delmer_Daves	wikicat_Western_(genre)_film_directors
Alessandro_Nunes	wikicat_J._League_Division_1_players
Quentin_Tarantino	wikicat_German_emigrants_to_the_United_States
Gordon_Greer	wikicat_Blackburn_Rovers_F.C._players
George_H._W._Bush	wikicat_Skydivers
Iulian_Tameș	wikicat_Expatriate_footballers_in_Russia
Manhattan	wikicat_Islands_of_New_York_City
